TENDER_BIZPORTAL_ID,TENDER_COUNTRY,ESTIMATED_LANGUAGE,TENDER_DATE_OF_AWARD,TENDER_TITLE,TENDER_DESCRIPTION,AI_MATCH_TERMS,SEARCH_TEXT,AI_REVIEW_LABEL,PROCUREMENT_CONTENT
4969988,US,English/Latin,2012-03-08,Other Aircraft Part and Auxiliary Equipment Manufacturing,"SUPPORT ASSEMBLY,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
SUPPORT ASSEMBLY,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
84787430,US,English/Latin,2021-11-09,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8508646271!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8508646271!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
79186446,IT,Spanish/Latin,2021-02-23,Italy-Rome: Telephone network equipment,"La procedura è finalizzata alla conclusione di un accordo quadro, ai sensi dell'art. 54, comma 4, lett. a) del D.Lgs. n. 50/2016, avente ad oggetto la fornitura, messa in esercizio e manutenzione di centrali telefoniche evolute e di prodotti e servizi connessi per le pubbliche amministrazioni - CIG: 7665717DC6. Per maggiori dettagli, si rinvia alla documentazione di gara.",core_ai_en: \bAI\b,"Italy-Rome: Telephone network equipment 
La procedura è finalizzata alla conclusione di un accordo quadro, ai sensi dell'art. 54, comma 4, lett. a) del D.Lgs. n. 50/2016, avente ad oggetto la fornitura, messa in esercizio e manutenzione di centrali telefoniche evolute e di prodotti e servizi connessi per le pubbliche amministrazioni - CIG: 7665717DC6. Per maggiori dettagli, si rinvia alla documentazione di gara.",明显误报：非英语普通词 ai,其他/需人工查看描述
7775313,US,English/Latin,2014-03-20,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500744862!COVER,SEAT FRAME,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500744862!COVER,SEAT FRAME,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
20752631,US,English/Latin,2013-03-13,Aircraft Engine and Engine Parts Manufacturing,"8500152836!BLADE,COMPRESSOR,AI",core_ai_en: \bAI\b,"Aircraft Engine and Engine Parts Manufacturing 
8500152836!BLADE,COMPRESSOR,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
1057848,US,English/Latin,2010-05-19,Aircraft Manufacturing,"4514364336!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Aircraft Manufacturing 
4514364336!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
754251,US,English/Latin,2010-05-27,Aircraft Manufacturing,"4514449677!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Aircraft Manufacturing 
4514449677!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
21892347,US,English/Latin,2016-02-05,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8502906880!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8502906880!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
91475582,IT,Spanish/Latin,2022-11-28,Italy-Rome: Surgical implants,"Indizione di una procedura aperta, ai sensi dell'art. 60 del D.Lgs. n. 50/2016, per l'affidamento annuale eventualmente rinnovabile per 12 mesi, della fornitura di materiale protesico e dispositivi medici per le apparecchiature necessarie alla UOC di Neurochirurgia -€ 3.333.375,00 oltre Iva",core_ai_en: \bAI\b,"Italy-Rome: Surgical implants 
Indizione di una procedura aperta, ai sensi dell'art. 60 del D.Lgs. n. 50/2016, per l'affidamento annuale eventualmente rinnovabile per 12 mesi, della fornitura di materiale protesico e dispositivi medici per le apparecchiature necessarie alla UOC di Neurochirurgia -€ 3.333.375,00 oltre Iva",明显误报：非英语普通词 ai,医疗/实验室/语音识别相关
21906152,US,English/Latin,2017-02-13,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8504107651!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8504107651!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
39091417,US,English/Latin,2018-01-26,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8505139454!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8505139454!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
91509823,IT,Spanish/Latin,2023-02-07,Italy-Milan: Security services,"l'appalto ha ad oggetto la stipula di una Convenzione ai sensi della dell'art. 1, comma 4, della L.R. n. 33 del 28 dicembre 2007 - per la fornitura di un Servizio di Vigilanza Armata e Telesorveglianza, e ulteriori servizi connessi, come meglio descritto negli atti di gara, in favore degli Enti del Servizio Sanitario Regionale di cui all'art. 1 della L.R. n. 30 del 27/12/2006 comprese le ASP e degli enti del servizio sanitario delle regioni convenzionate con ARIA S.P.A., oltre che degli Enti regionali di cui agli allegati A1 e A2 della legge regionale n. 30/2006.",core_ai_en: \bAI\b,"Italy-Milan: Security services 
l'appalto ha ad oggetto la stipula di una Convenzione ai sensi della dell'art. 1, comma 4, della L.R. n. 33 del 28 dicembre 2007 - per la fornitura di un Servizio di Vigilanza Armata e Telesorveglianza, e ulteriori servizi connessi, come meglio descritto negli atti di gara, in favore degli Enti del Servizio Sanitario Regionale di cui all'art. 1 della L.R. n. 30 del 27/12/2006 comprese le ASP e degli enti del servizio sanitario delle regioni convenzionate con ARIA S.P.A., oltre che degli Enti regionali di cui agli allegati A1 e A2 della legge regionale n. 30/2006.",明显误报：非英语普通词 ai,设施维护/清洁/安保/邮政服务
6458817,US,English/Latin,2013-03-22,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500167396!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500167396!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
51022322,US,English/Latin,2019-01-30,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8506236247!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8506236247!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
73761979,US,English/Latin,2020-02-12,AIRCRAFT MANUFACTURING,"8507168091!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"AIRCRAFT MANUFACTURING 
8507168091!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
91529211,IT,Spanish/Latin,2023-02-08,Italy-Venice: Vehicle towing-away services,"Affidamento del servizio di recupero, custodia e acquisto dei veicoli oggetto dei provvedimenti di sequestro amministrativo, fermo o confisca ai sensi dell'art.214 bis del D.Lgs n. 285/92 e s.m.i. nell'ambito del territorio metropolitano di Venezia.",core_ai_en: \bAI\b,"Italy-Venice: Vehicle towing-away services 
Affidamento del servizio di recupero, custodia e acquisto dei veicoli oggetto dei provvedimenti di sequestro amministrativo, fermo o confisca ai sensi dell'art.214 bis del D.Lgs n. 285/92 e s.m.i. nell'ambito del territorio metropolitano di Venezia.",明显误报：非英语普通词 ai,其他/需人工查看描述
1399087,US,English/Latin,2010-06-15,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4514623634!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4514623634!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
21774924,US,English/Latin,2017-02-16,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8503608344!CURTAIN ASSEMBLY,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8503608344!CURTAIN ASSEMBLY,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
4756139,CA,English/Latin,2012-03-23,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500017524!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500017524!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
8755415,US,English/Latin,2015-04-09,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8501987649!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8501987649!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
13654409,US,English/Latin,2012-03-13,Other Aircraft Part and Auxiliary Equipment Manufacturing,"PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
6498504,US,English/Latin,2015-04-14,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500178033!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500178033!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
79295588,IT,Spanish/Latin,2021-02-11,Italy-Rome: Surgical sutures,"La procedura è finalizzata all'affidamento di un accordo quadro per ciascun lotto, ai sensi dell'art. 54, comma 4, lett. a del D.Lgs. n. 50/2016, avente ad oggetto la fornitura di suture chirurgiche tradizionali destinate alla chirurgia generale per le pubbliche amministrazioni. Per maggiori dettagli, si rinvia alla documentazione di gara.",core_ai_en: \bAI\b,"Italy-Rome: Surgical sutures 
La procedura è finalizzata all'affidamento di un accordo quadro per ciascun lotto, ai sensi dell'art. 54, comma 4, lett. a del D.Lgs. n. 50/2016, avente ad oggetto la fornitura di suture chirurgiche tradizionali destinate alla chirurgia generale per le pubbliche amministrazioni. Per maggiori dettagli, si rinvia alla documentazione di gara.",明显误报：非英语普通词 ai,医疗/实验室/语音识别相关
84926208,US,English/Latin,2021-11-18,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8508693298!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8508693298!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
20302414,US,English/Latin,2011-04-05,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4517454565!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4517454565!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
6895418,US,English/Latin,2013-04-08,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500178558!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500178558!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
19586524,US,English/Latin,2010-06-24,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4514721263!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4514721263!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
13132403,US,English/Latin,2015-04-22,Other Aircraft Part and Auxiliary Equipment Manufacturing,"PLATE, STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
PLATE, STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
84990845,IT,English/Latin,2022-01-24,Italy-Rome: Software development services,"Procedura negoziata ai sensi del D.Lgs. 50/2016 e s.m.i., svolta in modalità telematica, indetta da sistema di qualificazione ed avente ad oggetto l'affidamento dei Servizi ICT per lo sviluppo, la manutenzione evolutiva, correttiva e adeguativa e la gestione delle applicazioni di sistemi di infrastruttura ferroviaria.",core_ai_en: \bAI\b,"Italy-Rome: Software development services 
Procedura negoziata ai sensi del D.Lgs. 50/2016 e s.m.i., svolta in modalità telematica, indetta da sistema di qualificazione ed avente ad oggetto l'affidamento dei Servizi ICT per lo sviluppo, la manutenzione evolutiva, correttiva e adeguativa e la gestione delle applicazioni di sistemi di infrastruttura ferroviaria.",明显误报：非英语普通词 ai,AI 研究、研发或原型项目
51083927,US,English/Latin,2018-02-01,AIRCRAFT MANUFACTURING,"4540742951!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"AIRCRAFT MANUFACTURING 
4540742951!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
21892886,US,English/Latin,2016-02-18,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8502941405!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8502941405!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
46204665,US,English/Latin,2019-02-12,OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION,"MQ-9 REMOTELY PILOTED AIRCRAFT (RPA) O-LEVEL MAINTENANCE AT ACC CONUS LOCATIONS - ELLSWORTH, WHITEMAN, AND SHAW AFBS.",core_ai_en: \bRPA\b,"OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION 
MQ-9 REMOTELY PILOTED AIRCRAFT (RPA) O-LEVEL MAINTENANCE AT ACC CONUS LOCATIONS - ELLSWORTH, WHITEMAN, AND SHAW AFBS.",疑似误报：RPA 可能是 remotely piloted aircraft,航空/机械零部件或维修
12379696,US,English/Latin,2015-04-29,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8502060008!WINDSHIELD PANEL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8502060008!WINDSHIELD PANEL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
21904457,US,English/Latin,2017-02-23,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8503957516!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8503957516!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
74794842,US,English/Latin,2020-02-23,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8507197565!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8507197565!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
7443125,US,English/Latin,2014-05-02,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500761114!CANOPY,PARACHUTE,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500761114!CANOPY,PARACHUTE,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
79374941,IT,Spanish/Latin,2021-05-05,Italy-Trento: Pharmaceutical products,"Procedura negoziata senza previa pubblicazione di un bando di gara ai sensi dell'art. 5, comma 4, lettera c) della L.P. n. 2/2016 e ss.mm.ii., e dell'art. 63, comma 2, lettera b) del D.Lgs. n. 50/2016 e ss.mm.ii per l'affidamento della fornitura triennale di farmaci esclusivi occorrenti all'azienda provinciale per i servizi sanitari di Trento.",core_ai_en: \bAI\b,"Italy-Trento: Pharmaceutical products 
Procedura negoziata senza previa pubblicazione di un bando di gara ai sensi dell'art. 5, comma 4, lettera c) della L.P. n. 2/2016 e ss.mm.ii., e dell'art. 63, comma 2, lettera b) del D.Lgs. n. 50/2016 e ss.mm.ii per l'affidamento della fornitura triennale di farmaci esclusivi occorrenti all'azienda provinciale per i servizi sanitari di Trento.",明显误报：非英语普通词 ai,其他/需人工查看描述
91666050,IT,English/Latin,2023-02-16,"Italy-Turin: Research, testing and scientific technical simulator","Procedura aperta ai sensi dell'art. 60, D.lgs. 50/2016 e ss.mm.ii. per l'affidamento della fornitura di una Camera di prova per sistemi di controllo ambientale del comfort e della qualità dell'aria Modulo Office",core_ai_en: \bAI\b,"Italy-Turin: Research, testing and scientific technical simulator 
Procedura aperta ai sensi dell'art. 60, D.lgs. 50/2016 e ss.mm.ii. per l'affidamento della fornitura di una Camera di prova per sistemi di controllo ambientale del comfort e della qualità dell'aria Modulo Office",明显误报：非英语普通词 ai,AI 研究、研发或原型项目
85041129,IT,Spanish/Latin,2021-11-11,Italy-Milan: Lift-maintenance services,"l'appalto ha ad oggetto la stipula di una Convenzione ai sensi della dell'art. 1, comma 4, della L.R. n. 33 del 28 dicembre 2007 - per la fornitura del Servizio di manutenzione degli impianti elevatori, e ulteriori servizi connessi, come meglio descritto negli atti di gara, in favore degli Enti del Servizio Sanitario Regionale di cui all'art. 1 della L.R. n. 30 del 27/12/2006 comprese le ASP e degli enti del servizio sanitario delle regioni convenzionate con ARIA SPA., oltre che degli Enti regionali di cui agli allegati A1 e A2 della legge regionale n. 30/2006",core_ai_en: \bAI\b,"Italy-Milan: Lift-maintenance services 
l'appalto ha ad oggetto la stipula di una Convenzione ai sensi della dell'art. 1, comma 4, della L.R. n. 33 del 28 dicembre 2007 - per la fornitura del Servizio di manutenzione degli impianti elevatori, e ulteriori servizi connessi, come meglio descritto negli atti di gara, in favore degli Enti del Servizio Sanitario Regionale di cui all'art. 1 della L.R. n. 30 del 27/12/2006 comprese le ASP e degli enti del servizio sanitario delle regioni convenzionate con ARIA SPA., oltre che degli Enti regionali di cui agli allegati A1 e A2 della legge regionale n. 30/2006",明显误报：非英语普通词 ai,设施维护/清洁/安保/邮政服务
